"Abatus_bidens_Mortensen,_1910",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Abatus_cavernosus_(Philippi,_1845)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Abatus_cordatus_(Verrill,_1876)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Abatus_curvidens_Mortensen,_1936",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Abatus_elongatus_(Koehler,_1908)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Abatus_ingens_Koehler,_1926",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Abatus_nimrodi_(Koehler,_1911)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Abatus_philippii_Loven,_1871",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Abatus_shackletoni_Koehler,_1911",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Abdiacyclops_cirratus_Karanovic,_2005",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abditacythere_subterranea_Hartmann,_1964",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abdopus_aculeatus_(d'Orbigny,_1834)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abdopus_undulatus_Huffard,_2007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abebaioscia_troglodytes_Vandel,_1973A",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abergasilus_amplexus_Hewitt,_1978",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aberomysis_muranoi_Bacescu_&_Iliffe,_1986",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aberranta_banyulensis_Mackie,_Pleijel_&_Rouse,_2005",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aberranta_enigmatica_Hartman,_1965",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aberranta_palpata_Wolf,_1987",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aberranta_sulcata_Mackie,_Pleijel_&_Rouse,_2005",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aberrapex_manjajiae_Jensen,_2006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Aberratylus_aberrantis_(J.L._Barnard,_1962)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aberrodomus_candidus_Gordon,_1988",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aberrodomus_pocillifer_(Harmer,_1957)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aberrodomus_sinuatus_(Harmer,_1957)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_abietina_(Linnaeus,_1758)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_alexanderi_Nutting,_1904",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_alternitheca_(Kudelin,_1914)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_anguina_(Trask,_1857)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_annulata_(Kirchenpauer,_1884)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_compressa_(Merezhkovskii,_1878)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_crassiparia_Naumov,_1960",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_cruciformis_Antsulevich,_1987",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_derbeki_(Kudelin,_1913)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_elsaeoswaldae_Stechow,_1923",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_expansa_Fraser,_1938",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_filicula_(Ellis_&_Solander,_1786)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_fusca_(Johnston,_1847)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_gagarae_Naumov,_1960",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_gigantea_(Clark,_1877)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_gracilis_Nutting,_1904",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_greenei_(Murray,_1860)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_immersa_Vervoort,_1993",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_inconstans_(Clark,_1877)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_interversa_(Pictet_&_Bedot,_1900)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_juniperus_Kirchenpauer,_1884",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_kincaidi_(Nutting,_1901)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_laevimarginata_(Ritchie,_1907)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_macrotheca_Naumov,_1960",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_melo_Kirchenpauer,_1884",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_merkii_Kirchenpauer,_1884",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_pacifica_Stechow,_1923",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_pulchra_(Nutting,_1904)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_raritheca_Naumov,_1960",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_rigida_Fraser,_1911",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_smirnowi_(Kudelin,_1914)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_spiralis_Naumov,_1960",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_thuiarioides_(Clark,_1877)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_traski_(Torrey,_1902)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_trigona_Antsulevich,_1987",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_turgida_(Clark,_1877)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinaria_variabilis_(Clark,_1877)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Abietinella_operculata_(Jderholm,_1903)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ablabys_binotatus_(Peters,_1855)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ablabys_macracanthus_(Bleeker,_1852)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ablabys_taenianotus_(Cuvier,_1829)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ablennes_hians_(Valenciennes,_1846)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abludomelita_aculeata_(Chevreux,_1911)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abludomelita_gladiosa_(Bate,_1862)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abludomelita_obtusata_(Montagu,_1813)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abludomelita_valida_Shoemaker,_1955",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abnitocrella_eberhardi_Karanovic,_2006",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abnitocrella_halsei_Karanovic,_2006",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abnitocrella_newmanensis_Karanovic,_2006",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aboma_etheostoma_Jordan_&_Starks,_1895",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Aborolobatea_paracheliformis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abothrium_gadi_van_Beneden,_1871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Abra_abra_(Wooct_W.,_1802)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_aegyptiaca_Oliver_&_Zuschin,_2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_aequalis_(Say,_1822)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_affinis_Smith,_1899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_alba_(Wood_W.,_1802)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_brasiliana_E.A._Smith,_1885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_convexior_Smith,_1895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_fujitai_Habe,_1958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Abra_lactea_Dunker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_lioica_(Dall,_1881)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_longicallus_(Scacchi,_1834)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_maxima_Sowerby_III,_1894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_nitida_(O.F._Mller,_1776)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_petiti_Dautzenberg,_1923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_prismatica_(Montagu,_1808)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_profundorum_(Smith_E.A.,_1885)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Abra_renieri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_segmentum_(Rcluz,_1843)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_sibogai_Prashad,_1932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_tenuis_(Montagu,_1803)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_tenuis_lorenzoi_Cecalupo,_Buzzurro_&_Mariani,_2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abra_weberi_Prashad,_1932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_andamanica_Goodrich,_1898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_armata_(Quoy_&_Gaimard,_1832)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_astrolineata_Berry,_1914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_astrosticta_Berry,_1909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_dubia_(Adam,_1960)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_fasciolata_Tsuchiya,_1991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_grimpei_Voss,_1958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_heminuchalis_Burgess,_1992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_japonica_Ishikawa,_1929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_lucens_Voss,_1962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_marisarabica_Okutani,_1983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_megalops_Verrill,_1882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_multihamata_Sasaki,_1929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_omiae_Hidaka_&_Kubodera,_2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_redfieldi_Voss,_1955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_renschi_Grimpe,_1931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_robsoni_Grimpe,_1931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_siedleckyi_Lipinski,_1983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_similis_Okutani_&_Tsuchiya,_1987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_spaercki_Grimpe,_1931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_steindachneri_Weindl,_1914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_trigonura_Berry,_1913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abralia_veranyi_(Rppell,_1844)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abraliopsis_affinis_(Pfeffer,_1912)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abraliopsis_atlantica_Nesis,_1982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abraliopsis_chuni_Nesis,_1982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abraliopsis_falco_Young,_1972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abraliopsis_felis_McGowan_&_Okutani,_1968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abraliopsis_gilchristi_(Robson,_1924)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abraliopsis_hoylei_(Pfeffer,_1884)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abraliopsis_lineata_(Goodrich,_1896)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abraliopsis_morisii_(Vrany,_1839)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abraliopsis_pacificus_Tsuchiya_&_Okutani,_1991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abraliopsis_pfefferi_Joubin,_1896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abraliopsis_tui_Riddell,_1985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Abramis_brama_(Linnaeus,_1758)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Abramis_parsa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abramis_sapa_(Pallas,_1814)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Abrina_declivis_(Sowerby,_1868)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
